Id, Latitude, Longitude, X, Y
4485828145,39.6052214,52.5811372,4408833.07900286,6871933.39945964
4485828146,39.6050095,52.5810834,4408809.49040276,6871923.56774157
4485828147,39.6048406,52.5810883,4408790.68854077,6871924.46319494
4485828148,39.6041271,52.5813002,4408711.26208409,6871963.187081
4485828149,39.6039313,52.5813426,4408689.46572779,6871970.93553572
4485828150,39.6038347,52.5813344,4408678.71226498,6871969.43701324
4485828151,39.603773,52.5812986,4408671.8438524,6871962.89468663
4485828152,39.6035236,52.5809889,4408644.08077139,6871906.29830329
4485828153,39.6035826,52.5809139,4408650.64862135,6871892.59242653
4485828154,39.603981,52.5807889,4408694.99830648,6871869.74935097
4485828155,39.6043604,52.5806124,4408737.23292129,6871837.49503974
4485828161,39.6063353,52.5805005,4408957.07778366,6871817.04605676
4485828162,39.6050495,52.5810936,4408813.94318239,6871925.43174666
4485828163,39.6062127,52.5803592,4408943.43001408,6871791.22449369
4485828164,39.6048888,52.5809579,4408796.05414022,6871900.63320471
4485828165,39.6061254,52.5802107,4408933.71182254,6871764.08727233
4485828166,39.6060176,52.5802423,4408921.71158143,6871769.8619191
4485828167,39.6037633,52.5812865,4408670.76405333,6871960.68345455
4485828168,39.6060934,52.5799861,4408930.14959883,6871723.04354268
4485828169,39.6036386,52.5811317,4408656.88251283,6871932.39435779
4485828171,39.6032878,52.5807328,4408617.83163546,6871859.49739994
4485828172,39.6033186,52.580744,4408621.26027578,6871861.5441342
4485828173,39.6042275,52.5804239,4408722.43856096,6871803.04794496
4485828174,39.6044,52.5804257,4408741.64117312,6871803.37688203
4485828175,39.6045757,52.5803621,4408761.20000766,6871791.75444708
4485828176,39.6045695,52.5803284,4408760.50982681,6871785.59602537
4485828177,39.6041258,52.5799951,4408711.11736875,6871724.68821166
4485828178,39.6041259,52.5809043,4408711.1285007,6871890.838076
4485828179,39.60379,52.5805779,4408673.73628374,6871831.19038792
4485828180,39.6037038,52.5806083,4408664.14054363,6871836.745791
4485828181,39.6035561,52.5805198,4408647.69865484,6871820.57300004
4485828183,39.6051795,52.580085,4408828.4147162,6871741.11664603
4491135696,39.6032211,52.5825911,4408610.40662543,6872199.09800913
4491135697,39.603452,52.5825552,4408636.11029585,6872192.53721886
4491135698,39.6041377,52.5827367,4408712.44207069,6872225.70672921
4491135699,39.6040951,52.5828441,4408707.69986038,6872245.33437225
4491135700,39.6038621,52.5832149,4408681.76241903,6872313.09945542
4491135701,39.6039065,52.5832972,4408686.70500442,6872328.14016554
4491135702,39.6040582,52.5829027,4408703.59217117,6872256.04370251
4491135703,39.6044365,52.5829623,4408745.70433454,6872266.93580061
4491135704,39.6045626,52.5830233,4408759.74172233,6872278.08376877
4491135705,39.6046303,52.5830829,4408767.27805185,6872288.97589699
4491135706,39.604649,52.5831383,4408769.35972633,6872299.10047247
4491135707,39.6046374,52.5831652,4408768.06842024,6872304.01656159
4491135708,39.6045346,52.5832759,4408756.62477658,6872324.24748814
4491135709,39.6045019,52.583273,4408752.98462924,6872323.71749935
4491135710,39.604175,52.5831581,4408716.5942877,6872302.71900618
4491135731,39.6035163,52.5825498,4408643.26813911,6872191.55035951
4491135732,39.6035214,52.582628,4408643.83586851,6872205.84155685
4491135733,39.6033205,52.5829461,4408621.47178281,6872263.97519529
4491135783,39.6052987,52.5823009,4408841.6839995,6872146.06358611
4491135784,39.6052775,52.582241,4408839.32402629,6872135.11682804
4491135785,39.6054277,52.5818466,4408856.04421381,6872063.04038571
4491161160,39.6072567,52.5811194,4409059.64756247,6871930.14658503
4491161161,39.606765,52.5812859,4409004.91176885,6871960.5738067
4491214051,39.6116209,52.5833187,4409545.46808419,6872332.06939583
4491214054,39.6105825,52.5838157,4409429.87392495,6872422.89911951
4491218507,39.6098677,52.5820983,4409350.30275293,6872109.03838484
4491218508,39.6097544,52.5819927,4409337.69025463,6872089.74002631
4491218509,39.6095228,52.5821349,4409311.90866056,6872115.72703138
4491218510,39.6094584,52.5822082,4409304.73968535,6872129.12261631
4491319803,39.6146806,52.5844968,4409886.07233017,6872547.37590083
4491319804,39.6157893,52.5838783,4410009.49224962,6872434.33971745
4491319813,39.6142773,52.583188,4409841.17717954,6872308.18336069
4491319814,39.6140557,52.5830235,4409816.50878038,6872278.12031951
4491319815,39.6136898,52.5827345,4409775.7769787,6872225.30467372
4491319816,39.6134906,52.5825159,4409753.60213613,6872185.35507859
4491319817,39.6133686,52.5824306,4409740.02115825,6872169.76638422
4491319818,39.613271,52.5823677,4409729.15637595,6872158.27134071
4491319819,39.6131694,52.582254,4409717.84631569,6872137.49258394
4491319820,39.6131125,52.5821404,4409711.51223666,6872116.73215634
4491319821,39.6131531,52.5820749,4409716.03180799,6872104.76204001
4491319822,39.6131552,52.5819292,4409716.26557892,6872078.13544874
4491319823,39.6132612,52.5818307,4409728.06544494,6872060.13468073
4491319824,39.6090283,52.581216,4409256.86117236,6871947.79984184
4491319825,39.6125779,52.5816784,4409652.00083688,6872032.30210118
4491319826,39.6125596,52.5817266,4409649.9636902,6872041.11056299
4491319827,39.612588,52.5817587,4409653.12516374,6872046.97678466
4491319828,39.6131877,52.5818452,4409719.88346237,6872062.78453743
4491319829,39.6134011,52.5818032,4409743.6390417,6872055.10909286
4491319830,39.6144808,52.5819588,4409863.83069591,6872083.54482452
4491319831,39.6113725,52.5815185,4409517.81632268,6872003.08073846
4491319832,39.611514,52.5812,4409533.56803063,6871944.87590426
4491319833,39.6103927,52.5813888,4409408.7454856,6871979.378436
4491319834,39.6102773,52.5817216,4409395.89921636,6872040.19682169
4491319921,39.6150064,52.5817022,4409922.34022027,6872036.65150642
4491319922,39.6147116,52.5824232,4409889.52323439,6872168.4140253
4491319923,39.61497,52.5831737,4409918.28819081,6872305.56997328
4491319924,39.6154124,52.5834963,4409967.53593354,6872364.52673961
4491323114,39.6166212,52.5834472,4410102.09893401,6872355.55344047
4491323115,39.6156436,52.5827187,4409993.27299981,6872222.41718483
4491326411,39.6160932,52.5830537,4410043.32224287,6872283.63948332
4491326412,39.6156267,52.5832866,4409991.39170041,6872326.20296435
4491345424,39.6104698,52.5838497,4409417.32821834,6872429.11286076
4491345427,39.6105375,52.5837728,4409424.86454787,6872415.05884701
4491345428,39.6101597,52.5841696,4409382.80804425,6872487.57709289
4491345430,39.6102185,52.5842959,4409389.3536303,6872510.6595258
4491345431,39.6102415,52.5842121,4409391.91397859,6872495.34433324
4491345432,39.609854,52.584011,4409348.77767591,6872458.5916463
4491345433,39.6109812,52.5849636,4409474.25700593,6872632.68866869
4491345434,39.6107901,52.5850501,4409452.98385124,6872648.49758306
4491345435,39.6106112,52.5850847,4409433.06879434,6872654.82115759
4491345436,39.6103957,52.5850599,4409409.07944407,6872650.28865279
4491345437,39.6089688,52.5846845,4409250.23766266,6872581.68000385
4491345442,39.6064848,52.5831703,4408973.72004753,6872304.94860857
4491345443,39.6085073,52.5843473,4409198.86371766,6872520.05334582
4491345444,39.6085876,52.5844912,4409207.80267277,6872546.35244558
4491354915,39.6089923,52.5838046,4409252.85367069,6872420.87051679
4491354916,39.6083252,52.583348,4409178.59243839,6872337.42411742
4491354917,39.6097422,52.5838443,4409336.33215684,6872428.12597212
4491354918,39.6099614,52.5838413,4409360.73338922,6872427.57770071
4491354919,39.6096905,52.5838336,4409330.57693916,6872426.17047091
4491354920,39.6097986,52.5838476,4409342.61057612,6872428.72907072
4491354921,39.6102726,52.5837782,4409395.37601476,6872416.04573403
4491354922,39.6101567,52.5838062,4409382.47408577,6872421.16292796
4678588695,39.6220228,52.5854733,4410703.40229548,6872725.84292014
4678588696,39.6209566,52.5857247,4410584.71345439,6872771.78991478
5626525238,39.6179518,52.5735209,4410250.22064846,6870541.67410477
5626525256,39.6223334,52.5728451,4410737.97812932,6870418.19700737
5626525260,39.6225854,52.5727581,4410766.030641,6870402.30116012
5626525263,39.6232162,52.5728079,4410836.25097579,6870411.40015846
5626525266,39.6247519,52.5730116,4411007.2043178,6870448.61845858
5795649499,39.6108279,52.5729942,4409457.19172799,6870445.43927446
5795649500,39.6115403,52.5727367,4409536.49573324,6870398.39115197
5795649501,39.6117691,52.5729878,4409561.96563273,6870444.2699197
5795649502,39.6111888,52.5731983,4409497.36693222,6870482.73081852
5795649503,39.6109487,52.5729518,4409470.63912248,6870437.69230238
5795649504,39.6119165,52.5731454,4409578.37412567,6870473.06533053
5795649505,39.6122092,52.5730498,4409610.95734063,6870455.59805114
5796043060,39.6107524,52.5730205,4409448.78710644,6870450.24459347
5796043065,39.6118142,52.5729616,4409566.98614176,6870439.48287545
5796043067,39.6117204,52.5726745,4409556.54437353,6870387.02655975
5796043068,39.6118341,52.5727936,4409569.20139963,6870408.78739281
5796043069,39.6118753,52.5728431,4409573.78776265,6870417.83158524
5796043070,39.6118861,52.5728818,4409574.99001315,6870424.90250646
5796043071,39.6118609,52.5729244,4409572.18476198,6870432.68600839
5796043072,39.6118196,52.5731975,4409567.58726701,6870482.58464848
5796043073,39.6113738,52.5733636,4409517.96103802,6870512.9332601
5796519071,39.6077215,52.570959,4409111.38886179,6870073.59310611
5796519072,39.6080761,52.5708585,4409150.86275323,6870055.23145843
5796519073,39.6097085,52.5734912,4409332.58069,6870536.24750378
5796519074,39.6071759,52.574352,4409050.65294762,6870693.5290734
5821952315,39.610328,52.5733479,4409401.54311455,6870510.06466272
6049248824,39.6149434,52.5911342,4409915.32709235,6873760.51863471
6049248825,39.6135342,52.592637,4409758.45566593,6874035.21672
6049491664,39.6167904,52.5901912,4410120.93419185,6873588.15170002
6908488198,39.6285864,52.5843707,4411434.05890525,6872524.32991347
6908488199,39.6237661,52.5804201,4410897.46556378,6871802.3535223
6908488200,39.6242014,52.5804915,4410945.92293812,6871815.40136873
6908488201,39.6242925,52.5803383,4410956.06414373,6871787.40517547
6908488202,39.6272829,52.5807167,4411288.953949,6871856.55522035
6908488203,39.6270043,52.5807751,4411257.94033886,6871867.22747943
6908488204,39.626838,52.5807768,4411239.42790754,6871867.53814473
6908488205,39.6265992,52.5807409,4411212.84481314,6871860.97762734
6924750782,39.6146845,52.5732072,4409886.50647619,6870484.35696037
6924750783,39.6154741,52.5740414,4409974.40434612,6870636.77725702
6942772564,39.6156615,52.5888045,4409995.26561869,6873334.68951195
6942772565,39.6157913,52.5885471,4410009.7148886,6873287.64261116
7340817338,39.6175781,52.5898885,4410208.62055475,6873532.82325265
7340817339,39.6161439,52.5889544,4410048.96614105,6873362.08797102
7340817340,39.6163214,52.5889805,4410068.72535067,6873366.85849287
7554179508,39.6118299,52.5631566,4409568.73385777,6868648.19730264
7614382787,39.6136335,52.5700056,4409769.50969136,6869899.40580443
7614382788,39.6130648,52.5694505,4409706.20229695,6869797.99013433
7965613204,39.6192269,52.5796867,4410392.16413117,6871668.3310812
7965613205,39.6188192,52.5796406,4410346.77917477,6871659.90678432
7965613206,39.6186716,52.579363,4410330.34841793,6871609.17845163
7965613207,39.6180953,52.579104,4410266.19499539,6871561.84935453
7965613208,39.61732,52.5790135,4410179.88899417,6871545.31164747
7965613211,39.6187615,52.5796056,4410340.35604015,6871653.51090326
7965613212,39.6162533,52.5775489,4410061.14449334,6871277.67966904
7965613213,39.616834,52.5776299,4410125.78772165,6871292.48087515
7965613214,39.6171552,52.5776913,4410161.54354209,6871303.70057316
7965613215,39.6174169,52.5776082,4410190.67585283,6871288.51561106
7965613216,39.6177381,52.5776082,4410226.43167327,6871288.51561106
7965613217,39.617982,52.5775251,4410253.58249708,6871273.3306779
7965613218,39.6182318,52.5775467,4410281.39010588,6871277.27766135
7965613219,39.6184816,52.5776552,4410309.19771468,6871297.10397356
7965613220,39.6187434,52.5777853,4410338.34115737,6871320.87734012
7965613221,39.6191181,52.5778214,4410380.05257057,6871327.47395939
7965613222,39.6185352,52.5802829,4410315.16443938,6871777.2812499
7965613223,39.6185352,52.5795708,4410315.16443938,6871647.15157519
7965613224,39.6184257,52.5798323,4410302.97495514,6871694.93802959
7965613225,39.6180954,52.5797932,4410266.20612733,6871687.79288569
7965613226,39.6182249,52.5794042,4410280.62200139,6871616.70727599
7965613227,39.6185694,52.5794414,4410318.97156597,6871623.50515265
7965613228,39.6183492,52.57983,4410294.4590141,6871694.51772683
7965613229,39.6181724,52.5803335,4410274.77772812,6871786.52801173
7965613230,39.6182814,52.5800302,4410286.91155262,6871731.10242395
7965613231,39.6176132,52.5799504,4410212.52786887,6871716.51969239
7965613232,39.616376,52.580444,4410074.80339486,6871806.72107636
7965613233,39.6165664,52.5798745,4410095.99862591,6871702.64967546
7965613234,39.6170244,52.5799431,4410146.98295269,6871715.18568444
7965613235,39.6171433,52.5799142,4410160.21884015,6871709.90447708
7965613236,39.6176906,52.5797841,4410221.14399746,6871686.1299503
7965613237,39.6183971,52.5798351,4410299.79121771,6871695.44970254
7965613238,39.6184353,52.5798204,4410304.04362225,6871692.7634199
7965613239,39.6181102,52.579805,4410267.8536558,6871689.94922
7965613240,39.6180892,52.5797839,4410265.51594649,6871686.09340227
7965613241,39.6182101,52.5794231,4410278.97447293,6871620.16103519
7965613242,39.6182437,52.5793971,4410282.71480782,6871615.40983246
7965613243,39.6185389,52.579439,4410315.5763215,6871623.06657979
7965613244,39.6185708,52.5794627,4410319.12741326,6871627.39748786
8746084270,39.6095226,52.5795063,4409311.88639666,6871635.36490294
8746084271,39.6094541,52.5797097,4409304.26101154,6871672.53409599
8746084272,39.6093629,52.5797912,4409294.10867398,6871687.42740535
8746084273,39.6091215,52.5797782,4409267.2361489,6871685.05178359
8746084274,39.6084617,52.5796934,4409193.78754888,6871669.55543745
8788375687,39.6199006,52.5755513,4410467.16007211,6870912.66503971
8788375688,39.6195755,52.5756818,4410430.97010566,6870936.51034899
8788375689,39.6193722,52.5757334,4410408.33885318,6870945.93885878
8788375690,39.6192436,52.5757741,4410394.02316666,6870953.3756951
8788375691,39.6191304,52.5757882,4410381.42180031,6870955.95209456
8788375692,39.6189168,52.5758194,4410357.64395707,6870961.65306654
8788375693,39.6187907,52.5758163,4410343.60656928,6870961.08662363
8788375694,39.6187007,52.5760211,4410333.58781511,6870998.50848695
8788375695,39.6193102,52.575753,4410401.43704475,6870949.52023364
8788375696,39.6187848,52.575187,4410342.94978429,6870846.09954612
8788375697,39.6198027,52.576203,4410456.26189397,6871031.7461193
8788375698,39.6198771,52.5763046,4410464.54406408,6871050.31101441
8788375699,39.6199402,52.5764265,4410471.56832395,6871072.58529107
8788375700,39.6199365,52.5765213,4410471.15644183,6871089.90774122
8788375701,39.6198659,52.57672,4410463.29728578,6871126.21557268
8788375702,39.619825,52.5768126,4410458.74431861,6871143.13613845
8788375704,39.6196836,52.5771711,4410443.00374261,6871208.64428304
8788375705,39.6196949,52.5771372,4410444.26165286,6871202.44976599
8788375706,39.6194349,52.5768826,4410415.31858525,6871155.92708673
8788375707,39.6192492,52.5768645,4410394.64655581,6871152.61971099
8788375708,39.6190894,52.5768397,4410376.85770118,6871148.08806028
8788375709,39.6184579,52.5767652,4410306.55944275,6871134.47485083
8788375710,39.6186548,52.5763159,4410328.47825048,6871052.37581348
8788375711,39.6191434,52.5766708,4410382.86895369,6871117.22539468
8788375712,39.6193204,52.5763075,4410402.57250356,6871050.84091854
8992424161,39.6053523,52.5725158,4408847.65072421,6870358.03047903
8992424162,39.6070779,52.5718526,4409039.74363752,6870236.85833275
8992424163,39.6072524,52.5717951,4409059.16888866,6870226.35269211
8992424164,39.607382,52.5718345,4409073.59589467,6870233.55133829
8992424165,39.6074418,52.5718799,4409080.25280022,6870241.84623306
8992424166,39.6078904,52.5723555,4409130.19072379,6870328.74216934
8992424167,39.6066608,52.5720129,4408993.31227791,6870266.14630487
8992424168,39.6069782,52.5723313,4409028.64508429,6870324.32061229
8992424169,39.6081197,52.5722798,4409155.71628303,6870314.91110854
8992424170,39.6081844,52.5722767,4409162.91865408,6870314.34471158
8992424171,39.6083539,52.5722979,4409181.78730777,6870318.21813674
8992424172,39.6084785,52.5723646,4409195.65771632,6870330.4048216
8992424173,39.6085633,52.5724252,4409205.09760914,6870341.4769982
8992424174,39.608638,52.5724646,4409213.41317511,6870348.67574834
8992424175,39.6087776,52.5724676,4409228.95337602,6870349.22387679
8992424176,39.6092599,52.5723018,4409282.64276643,6870318.93070101
8992424177,39.6053239,52.5717215,4408844.48925067,6870212.90549229
8992424178,39.6055155,52.5718429,4408865.8180651,6870235.08607588
8992424179,39.6055803,52.5719527,4408873.03156811,6870255.14731583
8992424180,39.605622,52.5720343,4408877.67359087,6870270.05624816
8992424181,39.6055942,52.5721075,4408874.57890903,6870283.43046118
8992424182,39.6054553,52.5721778,4408859.11663176,6870296.27484262
8997554295,39.6108125,52.5762376,4409455.47740784,6871038.0684114
8997554296,39.610562,52.5759578,4409427.59187539,6870986.94204266
8997554297,39.6105521,52.5759002,4409426.48981243,6870976.41714112
8997554298,39.6106567,52.575773,4409438.13383117,6870953.17469943
8997554299,39.6108262,52.575673,4409457.00248486,6870934.9023872
8997554300,39.6111402,52.5755549,4409491.95680497,6870913.32284038
8997554301,39.6103954,52.5763908,4409409.04604823,6871066.06197309
8997554302,39.6100835,52.5761183,4409374.32549905,6871016.26931558
8997554303,39.6099739,52.5761698,4409362.12488286,6871025.6796472
8997554304,39.6097895,52.5762364,4409341.59756875,6871037.84914107
8997554305,39.6096549,52.5762788,4409326.61396529,6871045.59669639
8997554306,39.6094804,52.5762304,4409307.18871415,6871036.75278951
8997554307,39.6094156,52.5761395,4409299.97521115,6871020.14308182
8997554308,39.6093159,52.5761668,4409288.87665791,6871025.13147224
8997554309,39.6090791,52.5762599,4409262.51620249,6871042.14318614
8997554310,39.6090019,52.5756942,4409253.92233781,6870938.77611389
8997554311,39.6088923,52.5756579,4409241.72172161,6870932.14327169
8997554312,39.6087477,52.5756942,4409225.62492325,6870938.77611389
8997554313,39.6085733,52.575756,4409206.21080405,6870950.0684034
8997554314,39.6092362,52.5755943,4409280.0044945,6870920.52210692
8997554315,39.6093359,52.5755943,4409291.10304773,6870920.52210692
8997554316,39.6094007,52.5756276,4409298.31655073,6870926.60677127
8997567254,39.6120408,52.5753591,4409592.21113838,6870877.54587116
8997567255,39.6118906,52.575258,4409575.49095086,6870859.07273898
8997567256,39.6118101,52.5751798,4409566.52973185,6870844.78395591
8997567257,39.6117458,52.5751472,4409559.37188859,6870838.82725851
8997567258,39.6109787,52.5754047,4409473.9787072,6870885.87798039
8997578217,39.6095004,52.5757124,4409309.41510397,6870942.10167322
9078515578,39.619711,52.576935,4410446.05389666,6871165.50203859
9078515579,39.6197386,52.5769764,4410449.12631461,6871173.06698961
9078515580,39.6197349,52.5770178,4410448.71443249,6871180.6319478
